0.440000,0.820000
0.820000,1.130000
1.130000,1.590000
2.260000,2.500000
2.500000,2.570000
2.570000,2.730000
2.730000,3.000000
3.000000,3.230000
3.230000,3.560000
3.560000,3.730000
3.730000,3.930000
3.930000,4.230000
4.230000,4.320000
4.320000,4.810000
5.380000,5.710000
5.710000,6.210000
6.210000,6.330000
6.330000,6.640000
6.640000,7.060000
7.060000,7.520000
8.090000,8.410000
8.540000,8.740000
8.740000,9.330000
9.330000,9.390000
9.390000,9.680000
9.680000,10.280000
10.780000,10.940000
10.940000,11.250000
11.250000,11.310000
11.310000,11.800000
11.800000,11.980000
11.980000,12.100000
12.100000,12.470000
12.470000,12.860000
13.620000,13.720000
13.720000,14.040000
14.040000,14.230000
14.230000,14.290000
14.290000,14.730000
14.730000,15.270000
15.270000,15.720000
16.070000,16.260000
16.320000,16.410000
16.410000,16.470000
16.540000,16.830000
16.830000,17.300000
17.300000,17.490000
17.490000,17.580000
17.580000,18.080000
19.060000,19.290000
19.290000,19.470000
19.470000,19.720000
19.820000,20.125000
20.125000,20.560000
20.560000,20.950000
20.950000,21.340000
21.410000,21.760000
21.760000,22.280000
22.790000,22.850000
22.850000,22.960000
22.960000,23.090000
23.090000,23.330000
23.330000,23.490000
23.490000,23.660000
23.660000,24.130000
24.130000,24.360000
24.360000,24.520000
24.520000,24.890000
24.890000,25.340000
