0.830000,1.230000
1.230000,1.420000
1.420000,1.930000
2.280000,2.530000
2.530000,2.880000
2.880000,2.970000
2.970000,3.360000
3.360000,3.670000
3.670000,4.065000
4.065000,4.370000
4.370000,4.720000
4.720000,5.060000
5.060000,5.130000
5.130000,5.570000
5.900000,6.290000
6.290000,6.740000
6.740000,6.930000
7.140000,7.410000
7.410000,7.830000
7.830000,8.240000
8.750000,9.030000
9.030000,9.580000
9.580000,10.290000
10.290000,10.680000
10.680000,10.950000
10.950000,11.310000
11.310000,12.150000
12.150000,12.630000
12.630000,12.690000
12.690000,13.050000
13.200000,13.330000
13.330000,13.480000
13.480000,13.900000
13.900000,14.210000
14.620000,14.810000
14.810000,15.160000
15.160000,15.370000
15.370000,15.470000
15.470000,15.830000
15.830000,16.720000
16.720000,17.070000
17.070000,17.400000
17.400000,17.510000
17.510000,17.830000
17.830000,18.130000
18.220000,18.560000
18.640000,18.950000
18.950000,19.050000
19.050000,20.100000
20.100000,20.360000
20.360000,20.650000
20.650000,21.230000
21.490000,21.700000
21.700000,22.260000
22.260000,22.580000
22.580000,23.085000
23.085000,23.340000
23.340000,23.780000
23.780000,24.350000
24.350000,24.480000
24.480000,24.750000
24.750000,24.960000
24.960000,25.240000
25.240000,25.540000
25.540000,26.010000
26.010000,26.310000
26.310000,26.400000
26.400000,26.720000
26.720000,27.560000
