0.850000,1.160000
1.240000,1.600000
1.700000,2.170000
2.810000,3.110000
3.110000,3.390000
3.390000,3.480000
3.570000,4.230000
4.230000,4.590000
4.690000,5.120000
5.890000,6.160000
6.160000,6.450000
6.530000,7.090000
7.530000,7.670000
7.670000,8.080000
8.910000,9.220000
9.340000,10.090000
10.390000,10.540000
10.640000,11.280000
11.600000,12.160000
12.260000,12.690000
13.330000,13.800000
13.900000,14.090000
14.090000,14.860000
14.960000,15.610000
15.610000,16.090000
16.090000,16.530000
17.300000,17.500000
17.500000,17.900000
17.900000,18.100000
18.100000,18.610000
18.810000,19.010000
19.010000,19.320000
19.320000,20.050000
20.050000,20.890000
21.500000,21.710000
21.710000,22.240000
22.240000,22.730000
22.730000,22.830000
22.830000,23.290000
23.460000,24.120000
24.120000,25.610000
26.860000,27.290000
27.290000,27.550000
27.550000,28.620000
28.620000,28.960000
29.350000,29.670000
30.060000,30.220000
30.220000,30.330000
30.330000,30.720000
31.740000,32.120000
32.120000,32.560000
32.560000,33.020000
33.020000,33.530000
33.600000,34.060000
34.160000,34.520000
34.520000,34.950000
35.140000,35.410000
35.410000,35.930000
36.300000,36.600000
36.600000,36.720000
36.720000,37.130000
37.230000,37.430000
37.430000,37.860000
37.860000,38.140000
38.670000,39.270000
40.130000,40.310000
40.310000,40.570000
40.750000,41.140000
41.140000,41.650000
