0.340000,0.670000
0.720000,0.880000
0.880000,1.410000
1.840000,2.080000
2.080000,2.360000
2.440000,2.590000
2.590000,2.900000
2.900000,3.100000
3.100000,3.630000
3.710000,3.930000
3.930000,4.170000
4.480000,4.650000
4.650000,4.710000
4.710000,5.120000
5.840000,6.270000
6.320000,7.340000
7.450000,7.920000
7.920000,8.650000
8.650000,8.920000
8.920000,9.290000
10.030000,10.230000
10.230000,10.590000
10.590000,11.210000
11.490000,11.590000
11.590000,11.890000
11.890000,12.370000
12.790000,12.920000
12.920000,13.370000
13.370000,13.450000
13.450000,13.940000
14.010000,14.110000
14.110000,14.440000
14.500000,14.800000
14.800000,15.160000
16.460000,16.620000
16.620000,16.910000
16.910000,17.150000
17.150000,17.220000
17.220000,17.540000
17.540000,18.010000
18.010000,18.540000
19.010000,19.250000
19.250000,19.370000
19.370000,19.610000
19.610000,19.990000
19.990000,20.430000
20.430000,20.630000
20.630000,20.710000
20.780000,21.210000
22.050000,22.280000
22.280000,22.480000
22.480000,22.950000
22.950000,23.155000
23.155000,23.480000
23.480000,24.000000
24.000000,24.340000
24.480000,24.800000
24.800000,25.290000
25.470000,25.890000
25.890000,26.040000
26.040000,26.220000
26.280000,26.450000
26.450000,26.670000
26.670000,26.990000
27.080000,27.620000
27.960000,28.030000
28.030000,28.090000
28.090000,28.380000
28.380000,28.870000
