0.610000,0.920000
0.920000,1.100000
1.100000,1.660000
3.050000,3.390000
3.390000,3.520000
3.520000,3.690000
3.690000,4.090000
4.090000,4.495000
4.495000,4.900000
4.970000,5.130000
5.130000,5.340000
5.340000,5.710000
5.710000,5.785000
5.785000,6.200000
6.840000,7.190000
7.190000,7.810000
7.810000,8.000000
8.170000,8.470000
8.470000,8.850000
8.920000,9.390000
9.810000,10.190000
10.300000,10.540000
10.540000,11.080000
11.080000,11.270000
11.330000,11.620000
11.620000,12.190000
12.540000,12.750000
12.750000,13.260000
13.260000,13.320000
13.320000,13.770000
13.770000,13.990000
13.990000,14.140000
14.140000,14.460000
14.530000,14.820000
15.960000,16.090000
16.090000,16.420000
16.420000,16.810000
17.130000,17.180000
17.180000,17.500000
17.500000,18.000000
18.000000,18.530000
19.550000,19.830000
19.830000,19.890000
19.980000,20.240000
20.240000,20.580000
20.580000,21.030000
21.030000,21.280000
21.280000,21.340000
21.400000,21.850000
22.710000,22.930000
22.930000,23.050000
23.050000,23.430000
23.580000,23.870000
23.920000,24.420000
24.540000,24.800000
24.800000,25.110000
25.110000,25.340000
25.430000,25.970000
27.240000,27.420000
27.420000,27.560000
27.560000,27.800000
27.800000,27.950000
27.950000,28.280000
28.280000,28.540000
28.540000,29.210000
29.460000,29.590000
29.660000,29.800000
30.030000,30.400000
30.400000,30.980000
