0.690000,0.920000
0.920000,1.120000
1.120000,1.540000
1.640000,1.890000
1.890000,2.000000
2.000000,2.100000
2.100000,2.340000
2.340000,2.550000
2.550000,2.885000
2.885000,3.030000
3.030000,3.200000
3.200000,3.380000
3.380000,3.450000
3.450000,3.880000
4.040000,4.280000
4.280000,4.680000
4.680000,4.760000
4.820000,5.070000
5.070000,5.290000
5.290000,5.740000
5.740000,6.040000
6.100000,6.320000
6.320000,6.760000
6.760000,6.860000
6.860000,7.050000
7.050000,7.510000
7.510000,7.630000
7.630000,7.890000
7.890000,7.950000
7.950000,8.310000
8.310000,8.430000
8.430000,8.550000
8.550000,8.810000
8.810000,9.220000
9.670000,9.780000
9.780000,10.010000
10.010000,10.180000
10.180000,10.240000
10.240000,10.570000
10.670000,11.040000
11.040000,11.390000
11.390000,11.550000
11.550000,11.630000
11.630000,11.850000
11.850000,12.110000
12.200000,12.450000
12.510000,12.600000
12.600000,12.670000
12.670000,13.070000
13.540000,13.680000
13.680000,13.850000
13.850000,14.160000
14.160000,14.400000
14.400000,14.660000
14.660000,14.910000
14.910000,15.240000
15.240000,15.480000
15.480000,15.940000
16.000000,16.080000
16.080000,16.180000
16.180000,16.330000
16.330000,16.670000
16.730000,16.900000
16.900000,17.030000
17.030000,17.530000
17.530000,17.640000
17.640000,17.700000
17.750000,18.020000
18.020000,18.440000
