0.440000,0.740000
0.790000,1.030000
1.030000,1.490000
1.820000,2.090000
2.090000,2.150000
2.150000,2.230000
2.230000,2.450000
2.450000,2.610000
2.700000,3.030000
3.030000,3.190000
3.190000,3.400000
3.400000,3.600000
3.600000,3.670000
3.670000,4.060000
4.400000,4.710000
4.710000,5.180000
5.180000,5.250000
5.330000,5.660000
5.660000,5.880000
5.940000,6.270000
6.470000,6.810000
7.080000,7.180000
7.310000,7.940000
7.940000,8.060000
8.060000,8.350000
8.350000,8.810000
9.140000,9.290000
9.290000,9.610000
9.610000,9.730000
9.730000,10.170000
10.280000,10.390000
10.390000,10.530000
10.530000,10.820000
10.820000,11.260000
11.700000,11.810000
11.810000,12.110000
12.110000,12.300000
12.300000,12.390000
12.390000,12.760000
12.760000,13.200000
13.200000,13.680000
13.820000,13.900000
13.900000,13.940000
13.940000,14.290000
14.420000,14.710000
14.710000,15.140000
15.210000,15.310000
15.310000,15.380000
15.460000,15.880000
16.360000,16.550000
16.550000,16.690000
16.690000,17.010000
17.010000,17.240000
17.310000,17.590000
17.590000,17.860000
18.040000,18.270000
18.270000,18.590000
18.590000,19.080000
19.140000,19.210000
19.210000,19.390000
19.390000,19.530000
19.530000,19.670000
19.670000,19.970000
19.970000,20.180000
20.180000,20.760000
20.760000,20.880000
20.880000,20.940000
20.940000,21.250000
21.250000,21.730000
