0.300000,0.590000
0.590000,0.850000
0.850000,1.400000
2.160000,2.440000
2.440000,2.540000
2.540000,2.620000
2.620000,2.890000
2.890000,3.090000
3.090000,3.625000
3.625000,3.820000
3.820000,4.110000
4.110000,4.360000
4.360000,4.430000
4.430000,4.980000
5.770000,6.070000
6.070000,6.440000
6.440000,6.500000
6.500000,6.820000
6.820000,7.050000
7.110000,7.680000
7.860000,8.110000
8.110000,8.400000
8.400000,8.890000
8.890000,8.970000
9.080000,9.300000
9.360000,10.020000
10.200000,10.340000
10.340000,10.640000
10.640000,10.690000
10.690000,11.090000
11.090000,11.240000
11.240000,11.380000
11.380000,11.690000
11.740000,12.040000
12.810000,12.900000
12.900000,13.190000
13.190000,13.360000
13.360000,13.410000
13.410000,13.770000
13.770000,14.240000
14.240000,14.670000
14.670000,14.740000
14.740000,14.790000
14.860000,15.070000
15.070000,15.360000
15.440000,15.740000
15.740000,15.880000
15.880000,15.940000
16.020000,16.470000
16.970000,17.220000
17.220000,17.360000
17.360000,17.730000
17.730000,17.970000
17.970000,18.260000
18.260000,18.540000
18.590000,18.850000
18.850000,19.110000
19.110000,19.580000
19.580000,19.650000
19.650000,19.750000
19.750000,19.960000
19.960000,20.190000
20.190000,20.390000
20.390000,20.590000
20.590000,21.285000
21.285000,21.470000
21.470000,21.530000
21.530000,21.890000
21.890000,22.400000
