0.920000,1.350000
1.510000,1.780000
1.840000,2.310000
2.790000,3.100000
3.100000,3.470000
3.470000,3.700000
3.700000,4.230000
4.230000,4.550000
4.690000,5.160000
5.560000,5.980000
6.410000,6.640000
6.710000,7.060000
7.060000,7.340000
7.340000,7.950000
8.370000,8.770000
9.140000,9.780000
9.990000,10.230000
10.580000,11.090000
11.730000,12.270000
12.270000,12.850000
13.320000,13.840000
13.840000,14.140000
15.040000,15.650000
16.030000,16.350000
16.400000,16.790000
16.790000,17.230000
17.850000,18.120000
18.120000,18.940000
18.940000,19.070000
19.070000,19.540000
19.720000,20.180000
20.410000,20.620000
20.620000,21.300000
21.410000,21.630000
22.430000,22.620000
22.620000,22.990000
22.990000,23.440000
23.440000,23.540000
23.540000,24.550000
25.210000,25.770000
26.090000,26.610000
26.610000,27.230000
27.230000,27.270000
27.460000,27.810000
28.180000,28.690000
29.340000,29.830000
30.140000,30.300000
30.300000,30.430000
30.500000,30.930000
31.630000,32.000000
32.000000,32.650000
32.720000,33.380000
33.540000,35.360000
35.520000,36.100000
36.390000,36.870000
38.230000,39.120000
39.240000,39.650000
39.860000,40.280000
41.330000,41.680000
41.680000,41.880000
41.880000,42.260000
42.260000,42.780000
42.860000,43.150000
43.150000,43.690000
43.990000,44.730000
44.730000,45.060000
45.060000,45.180000
45.420000,45.970000
45.970000,46.480000
