0.800000,1.150000
1.200000,1.510000
1.510000,2.140000
2.710000,2.890000
2.980000,3.100000
3.180000,3.580000
3.580000,4.090000
4.090000,4.300000
4.350000,4.760000
4.760000,5.070000
5.070000,5.310000
5.310000,5.800000
5.800000,5.940000
5.940000,6.410000
7.030000,7.370000
7.370000,7.810000
7.810000,8.110000
8.110000,8.730000
8.730000,9.330000
9.570000,10.010000
11.250000,11.790000
11.790000,12.050000
12.520000,13.160000
13.160000,13.390000
13.390000,13.700000
13.700000,14.260000
14.670000,14.840000
14.840000,15.430000
15.430000,15.530000
15.620000,15.900000
16.060000,16.300000
16.300000,16.540000
16.540000,17.020000
17.020000,17.530000
18.260000,18.410000
18.410000,18.840000
18.840000,19.210000
19.210000,19.340000
19.450000,19.870000
19.990000,20.610000
20.610000,21.140000
21.750000,22.580000
22.580000,22.670000
22.670000,22.990000
22.990000,23.320000
23.440000,23.830000
24.320000,25.040000
25.600000,25.870000
25.960000,26.440000
27.460000,27.890000
27.890000,28.840000
28.840000,29.280000
29.930000,30.310000
30.310000,30.720000
30.780000,31.460000
31.770000,32.170000
32.170000,32.490000
32.490000,33.110000
33.300000,33.550000
33.550000,33.780000
33.780000,33.910000
33.910000,34.260000
34.260000,34.520000
34.520000,34.860000
34.860000,35.680000
35.820000,36.060000
36.060000,36.200000
36.310000,36.840000
36.840000,37.760000
