1.520000,1.860000
1.860000,2.250000
2.250000,2.900000
3.410000,3.660000
3.660000,4.030000
4.030000,4.130000
4.130000,4.670000
4.670000,5.000000
5.250000,5.790000
5.970000,6.190000
6.190000,6.510000
6.510000,6.900000
6.900000,7.040000
7.040000,7.540000
8.310000,8.590000
8.590000,9.250000
9.620000,9.830000
9.830000,10.300000
10.390000,11.080000
11.310000,11.770000
12.170000,12.710000
12.710000,12.980000
13.440000,14.030000
14.160000,14.310000
14.310000,14.760000
14.840000,15.430000
15.430000,16.050000
16.100000,16.680000
16.780000,16.900000
16.900000,17.470000
17.720000,17.950000
17.950000,18.310000
18.310000,18.950000
18.950000,20.920000
20.920000,21.070000
21.070000,21.420000
21.420000,21.890000
22.220000,22.290000
22.290000,22.810000
22.810000,23.380000
23.600000,24.300000
24.620000,25.340000
25.340000,25.450000
25.450000,25.690000
25.690000,26.030000
26.030000,26.400000
26.700000,27.030000
27.320000,27.510000
27.600000,28.070000
28.920000,29.260000
29.380000,29.690000
29.690000,30.160000
30.670000,31.020000
31.020000,31.860000
31.860000,32.470000
32.530000,32.910000
33.020000,33.370000
33.370000,33.995000
33.995000,34.920000
34.920000,35.140000
35.140000,35.380000
35.440000,35.720000
35.720000,35.970000
35.970000,36.280000
36.470000,37.120000
37.340000,37.490000
37.490000,37.590000
37.590000,38.170000
38.170000,39.690000
