0.060000,0.200000
1.420000,1.850000
1.850000,2.380000
2.950000,3.190000
3.190000,3.510000
3.510000,3.690000
3.690000,4.030000
4.030000,4.210000
4.270000,4.570000
4.700000,4.880000
4.880000,5.250000
5.540000,5.770000
5.770000,6.010000
6.010000,6.450000
6.960000,7.290000
7.620000,8.130000
8.130000,8.840000
8.840000,9.220000
9.810000,10.230000
10.230000,10.690000
11.170000,11.405000
11.405000,11.770000
11.770000,12.940000
13.090000,13.240000
13.360000,13.700000
13.700000,14.020000
14.680000,14.800000
14.800000,15.310000
15.310000,15.400000
15.400000,15.850000
15.850000,16.020000
16.020000,16.200000
16.200000,16.580000
16.580000,16.930000
17.660000,17.790000
17.790000,18.230000
18.230000,18.580000
18.580000,18.690000
18.690000,19.120000
19.120000,19.850000
19.850000,20.205000
20.205000,20.660000
20.660000,20.740000
20.740000,21.040000
21.040000,21.440000
21.570000,21.950000
21.950000,22.190000
22.190000,22.360000
22.360000,22.830000
23.430000,23.610000
23.610000,24.140000
24.480000,25.010000
25.650000,26.330000
26.430000,26.780000
26.850000,27.240000
27.240000,27.630000
27.630000,27.920000
27.920000,28.440000
28.840000,29.050000
29.050000,29.270000
29.270000,29.520000
29.520000,29.900000
30.000000,30.330000
30.330000,30.540000
30.540000,31.090000
31.180000,31.360000
31.360000,31.470000
31.470000,31.780000
31.780000,32.260000
